dataset,optimizer,iteration,variation,runtime
Adiac,adam-1000-10,8_1860004789640272414,0.820388027,688.5817113
Adiac,adam-1000-10,10_235675371205859884,0.738886223,677.6834481
Adiac,adam-1000-10,9_952665804166961717,0.79861135,703.1113727
Adiac,adam-1000-10,11_210091384894954047,0.967760023,696.2692726
Adiac,adam-1000-10,20_1778227512812804683,0.762136947,608.8678391
Adiac,adam-1000-10,12_1300588116834818670,0.826827913,713.895272
Adiac,adam-1000-10,22_317586788451916401,0.958512648,605.0462725
Adiac,adam-1000-10,24_2185992395089812102,1.131442399,597.1329899
Adiac,adam-1000-10,15_644129097517669018,0.774158506,724.0189118
Adiac,adam-1000-10,17_127316301265279668,0.816991821,738.4777758
Adiac,adam-1000-10,16_155221906378234551,0.721976188,752.4000373
Adiac,adam-1000-10,18_1680883350359284418,0.8199916,747.2929089
Adiac,adam-1000-10,19_321845746742106825,0.893844188,734.7922189
Adiac,adam-1000-10,27_1489661235858807507,0.902202171,609.5781004
Adiac,adam-1000-10,28_713606687521020650,0.795142988,601.034646
Adiac,adam-1000-10,21_67744761272376065,0.800691524,753.8242619
Adiac,adam-1000-10,23_911097117811448579,0.750962963,749.4159958
Adiac,adam-1000-10,29_1947790897513536266,0.810239731,587.7353578
Adiac,adam-1000-10,25_992226782290156323,0.937156032,748.1193497
Adiac,adam-1000-10,26_128142034497739559,0.943563085,748.7292311
Adiac,sgld-1000-10,0_1273646233663642679,25.78872041,9094.694861
Adiac,sgld-1000-10,1_2248267084419636508,25.92744299,9056.708628
Adiac,sgld-1000-10,3_1754128966711057952,1.255800274,9087.567981
Adiac,sgld-1000-10,2_2014758302470708781,23.54082373,9117.537356
Adiac,sgld-1000-10,5_2022460381423279663,0.64465899,9047.67392
Adiac,sgld-1000-10,4_60263684157021793,27.24601176,9102.11779
Adiac,sgld-1000-10,10_1812283236215758457,25.9808052,9008.587892
Adiac,sgld-1000-10,6_304003971558219418,26.20488119,9143.985224
Adiac,sgld-1000-10,9_2156318775279427233,0.673014318,9092.74081
Adiac,sgld-1000-10,8_1260996352386080452,26.7762771,9138.838671
Adiac,sgld-1000-10,11_909251037788446406,23.7849714,9045.86847
Adiac,sgld-1000-10,14_1856314278861676263,0.853339379,9037.634595
Adiac,sgld-1000-10,13_1903570189111860973,1.776110542,9072.086441
Adiac,sgld-1000-10,15_436970661484240628,1.705509178,8999.398242
Adiac,sgld-1000-10,7_1011047122822831865,0.811453564,9210.401474
Adiac,sgld-1000-10,17_1265179444373954316,0.758919497,9014.387029
Adiac,sgld-1000-10,12_1323713045390237459,0.653641593,9119.241723
Adiac,sgld-1000-10,16_437718879146942291,25.694009,9093.577753
Adiac,sgld-1000-10,18_1513387047518805881,21.78593429,9103.581062
Adiac,sgld-1000-10,21_1522280997075885980,27.07431622,9020.888107
Adiac,sgld-1000-10,20_1488732148533370780,0.726848191,9030.299489
Adiac,sgld-1000-10,19_293548715489697694,21.9884725,9135.144938
Adiac,sgld-1000-10,23_380474455514226654,21.73610544,8981.040083
Adiac,sgld-1000-10,25_1319855958599999561,0.859929741,9060.115064
Adiac,sgld-1000-10,24_297165558989267038,0.703025513,9108.590555
Adiac,sgld-1000-10,22_409936969092112543,26.99006915,9174.737357
Adiac,sgld-1000-10,27_216717041963966678,0.611822408,9128.030307
Adiac,sgld-1000-10,26_290906039292338409,28.09975927,9168.565717
Adiac,sgld-1000-10,28_750134662819042138,26.65650696,14114.66961
Adiac,sgld-1000-10,29_1950431924443501705,23.8154024,14188.71847
Adiac,ssg-1000-1,1_359717325249220853,0.550370428,640.6966875
Adiac,ssg-1000-1,3_1927242674457841914,0.554457078,634.8873467
Adiac,ssg-1000-1,0_563174255387775250,0.561403776,673.0034504
Adiac,ssg-1000-1,2_1180648440674685207,0.548350228,670.8483407
Adiac,ssg-1000-1,7_1911799483889914140,0.555383823,661.1532454
Adiac,ssg-1000-1,8_291117695280648514,0.551084095,697.3579321
Adiac,ssg-1000-1,6_847725059412293,0.554196,701.9349518
Adiac,ssg-1000-1,4_1404962556636336454,0.635753114,705.7827978
Adiac,ssg-1000-1,5_1180792476697923918,0.537479193,712.021966
Adiac,ssg-1000-1,9_2074223189835682134,0.552518838,714.3221014
Adiac,ssg-1000-1,10_519412593090662774,0.587154951,742.9300764
Adiac,ssg-1000-1,13_1380998700708958590,0.562369642,747.7148106
Adiac,ssg-1000-1,17_618343350823063936,0.544988759,744.680608
Adiac,ssg-1000-1,12_1810096307588075914,0.543959592,761.2434771
Adiac,ssg-1000-1,16_312679668057149839,0.607498475,759.7273755
Adiac,ssg-1000-1,11_354173587621974415,0.541550675,767.5821078
Adiac,ssg-1000-1,14_862465718514913709,0.539673922,794.0690279
Adiac,ssg-1000-1,18_1572708448616354222,0.56207713,790.3415697
Adiac,ssg-1000-1,21_2105114518773862834,0.584015046,787.1736815
Adiac,ssg-1000-1,20_2191014964205490612,0.540711743,790.3993919
Adiac,ssg-1000-1,22_2201376761785651637,0.546526545,786.869508
Adiac,ssg-1000-1,25_840195110494310843,0.542775081,779.0425973
Adiac,ssg-1000-1,26_1572634231581479360,0.535449798,782.0000887
Adiac,ssg-1000-1,19_448348407808430529,0.568531449,806.5837893
Adiac,ssg-1000-1,15_207257943430173122,0.543901286,811.2781107
Adiac,ssg-1000-1,23_1519037987529724389,0.579618655,832.5944562
Adiac,ssg-1000-1,24_2068387531871261161,0.554566406,832.4720566
Adiac,ssg-1000-1,27_1697769100182852099,0.616554412,846.6268559
Adiac,ssg-1000-1,29_496023781744612209,0.536576144,630.2372043
Adiac,ssg-1000-1,28_86540912549204850,0.565869764,636.6080103
Adiac,ssg-1000-10,0_1669390155314140650,0.812522101,580.3989267
Adiac,ssg-1000-10,2_639435832134506050,0.787453498,615.0653574
Adiac,ssg-1000-10,1_2053942697861355078,0.753811629,634.0939598
Adiac,ssg-1000-10,3_385528910467077738,0.773707773,639.4960737
Adiac,ssg-1000-10,4_1769050439011571325,0.747405145,643.0458982
Adiac,ssg-1000-10,5_547143925610616447,0.858453974,643.6958873
